serial_num,Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
287,708697983,46,M,0,Graduate,Single,TX,91750,no,yes,no,unknown,White-collar,116731,2
288,708699108,46,M,3,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,83739,2
289,708701358,37,M,3,High School,Married,NJ,91750,yes,no,no,cellular,Businessman,47266,2
290,708702258,41,F,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,20731,2
291,708703308,40,F,3,Graduate,Single,TX,91750,yes,no,no,cellular,Govt,23108,3
292,708704433,52,F,1,Uneducated,Single,TX,91750,no,yes,no,cellular,White-collar,32691,3
293,708705783,50,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,30977,2
294,708706833,37,F,2,High School,Single,FL,91750,yes,no,no,cellular,Selfemployeed,28042,3
295,708707808,47,F,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Blue-collar,37378,3
296,708708858,32,F,0,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29521,2
297,708710283,49,F,2,High School,Single,MA,91750,no,no,no,cellular,Businessman,49321,3
298,708711483,26,F,0,Unknown,Single,MI,91750,no,no,no,cellular,Selfemployeed,14975,2
299,708712833,38,M,5,Graduate,Single,FL,91750,no,no,no,cellular,Govt,64708,2
300,708714108,38,F,3,Post-Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,17936,2
301,708720558,57,M,1,High School,Married,NY,91750,yes,no,no,telephone,Govt,41858,2
302,708721533,39,M,1,High School,Married,FL,91750,yes,no,no,cellular,White-collar,124810,2
303,708722583,44,F,4,Graduate,Single,TX,91750,no,no,yes,cellular,Blue-collar,34283,3
304,708723858,45,F,0,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,43493,2
305,708724908,38,F,3,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,50635,3
306,708726708,47,F,4,Uneducated,Single,UT,91750,no,no,no,cellular,Businessman,23265,3
307,708727983,58,F,0,Doctorate,Single,CA,91750,yes,no,no,cellular,Blue-collar,34410,2
308,708731658,31,F,0,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,14975,2
309,708733983,49,F,2,High School,Single,CA,91750,no,yes,no,unknown,Blue-collar,21900,2
310,708735183,51,F,2,Uneducated,Married,NY,91750,yes,no,yes,cellular,Blue-collar,24977,2
311,708736608,40,F,4,Unknown,Married,IL,91750,no,yes,yes,cellular,Businessman,21586,2
312,708740808,33,F,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Blue-collar,33749,3
313,708741633,44,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Retirees,15508,2
314,708744933,43,F,4,Graduate,Single,NY,91750,no,yes,no,unknown,Govt,17205,2
315,708745983,51,M,2,High School,Married,NY,91750,no,no,no,cellular,Businessman,74175,2
316,708747708,45,F,3,Graduate,Single,CA,91750,no,yes,yes,cellular,Retirees,28863,2
317,708748833,46,M,2,Graduate,Married,TX,91750,no,no,no,telephone,Businessman,117419,3
318,708753633,42,M,1,Graduate,Unknown,NY,91750,no,no,no,cellular,Blue-collar,63794,3
319,708754833,51,M,3,Unknown,Married,NY,91750,yes,no,no,cellular,Govt,69537,2
320,708757233,43,F,3,Graduate,Single,NY,91750,no,no,no,unknown,White-collar,40618,3
321,708758658,51,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,45996,2
322,708759408,48,F,3,Post-Graduate,Unknown,NY,91750,no,no,no,cellular,Businessman,201292,2
323,708760458,45,F,3,Doctorate,Married,TX,91750,no,no,yes,cellular,Blue-collar,40495,3
324,708761733,54,M,5,Graduate,Married,NY,91750,no,yes,no,telephone,Retirees,61406,2
325,708765933,54,M,4,High School,Single,CA,91750,no,yes,no,telephone,White-collar,82220,2
326,708768258,47,M,3,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,73891,2
327,708770883,49,M,4,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,209698,3
328,708772308,37,F,3,High School,Single,NY,91750,yes,no,no,unknown,Blue-collar,14434,2
329,708773583,42,F,3,Graduate,Single,MA,91750,no,no,no,cellular,Selfemployeed,46820,2
330,708774708,41,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,43782,3
331,708776658,46,M,2,Post-Graduate,Single,HI,91750,yes,no,no,cellular,Govt,62818,2
332,708780783,44,M,5,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,76257,2
333,708784083,43,F,3,Graduate,Married,CA,91750,yes,no,yes,cellular,Selfemployeed,57111,3
334,708784908,54,M,4,Unknown,Married,CA,91750,no,no,no,telephone,White-collar,62468,2
335,708788583,52,F,2,Post-Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,14975,2
336,708790833,36,F,4,Unknown,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,9535,2
337,708793008,50,F,1,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,23521,2
338,708794133,51,F,4,Doctorate,Married,NY,91750,yes,yes,yes,cellular,Govt,35416,3
339,708796458,48,F,4,High School,Married,CA,91750,no,no,no,telephone,Govt,34232,2
340,708797583,45,F,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,30135,3
341,708798483,52,F,2,Uneducated,Married,FL,91750,yes,no,no,unknown,Businessman,29848,3
342,708799983,47,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,14975,3
343,708801108,37,F,2,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,21709,3
344,708804633,49,F,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Govt,33335,2
345,708805908,39,M,2,High School,Married,NY,91750,no,no,no,cellular,White-collar,118475,2
346,708807483,39,F,2,Unknown,Single,NY,91750,yes,no,no,cellular,Blue-collar,43340,2
347,708809283,35,F,3,Unknown,Married,NY,91750,no,yes,no,unknown,Blue-collar,27044,2
348,708811233,54,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,19789,2
349,708812133,56,F,0,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,50549,3
350,708813033,44,F,4,High School,Single,NY,91750,no,yes,yes,cellular,Blue-collar,13443,2
351,708816408,32,F,1,Unknown,Married,TX,91750,yes,yes,no,unknown,Blue-collar,34492,2
352,708817608,48,F,2,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,53960,2
353,708818508,39,F,4,Uneducated,Married,MA,91750,yes,no,no,telephone,Selfemployeed,59846,3
354,708820308,49,F,2,Uneducated,Married,NY,91750,yes,no,no,unknown,Selfemployeed,11956,2
355,708821733,44,M,5,Unknown,Single,AZ,90025,no,yes,no,cellular,Govt,113100,3
356,708822783,50,M,3,High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,81981,3
357,708823908,47,F,5,Doctorate,Married,FL,91750,no,no,no,cellular,Businessman,55237,2
358,708824958,49,F,3,Unknown,Single,FL,91750,no,no,no,unknown,White-collar,55745,2
359,708826158,50,M,3,High School,Single,CA,91750,yes,yes,yes,unknown,Govt,115410,2
360,708828258,36,F,2,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,11974,2
361,708829758,62,F,1,High School,Unknown,CA,91750,no,yes,no,cellular,Retirees,44199,3
362,708831858,53,F,4,High School,Married,AK,72023,yes,no,yes,unknown,Govt,18429,2
363,708833133,44,F,2,High School,Unknown,TX,91750,no,yes,yes,unknown,Blue-collar,20382,2
364,708834483,60,F,1,Uneducated,Married,TX,91750,yes,no,yes,telephone,Businessman,15554,2
365,708837858,45,M,2,Unknown,Single,NJ,91750,yes,no,no,cellular,Retirees,61806,1
366,708838908,42,F,4,Uneducated,Single,NJ,91750,yes,no,no,telephone,Blue-collar,35361,3
367,708841233,40,M,2,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,111748,3
368,708846183,42,F,5,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,47375,2
369,708848208,29,M,0,Graduate,Married,WA,91750,no,no,no,cellular,Retirees,54203,1
370,708849858,45,F,2,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,40306,3
371,708856983,47,F,3,Doctorate,Unknown,TX,91750,no,yes,yes,unknown,Selfemployeed,1250,2
372,708859158,54,F,3,Doctorate,Married,CA,91750,yes,no,yes,cellular,White-collar,58286,1
373,708860358,39,F,3,Uneducated,Single,NY,91750,no,no,no,unknown,Selfemployeed,14975,2
374,708862233,35,M,3,Doctorate,Married,TX,91750,no,yes,no,unknown,Blue-collar,94935,2
375,708863733,39,F,3,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,144470,1
376,708864708,47,F,3,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,13428,3
377,708866133,53,M,4,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,173245,2
378,708867408,62,F,0,Uneducated,Married,NY,91750,no,yes,yes,unknown,Businessman,20717,1
379,708868233,48,F,2,Uneducated,Married,CA,91750,no,no,yes,unknown,Selfemployeed,2565,1
380,708869283,64,M,0,Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,38381,3
381,708870408,41,M,2,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,55954,2
382,708871158,61,F,0,High School,Married,NJ,91750,no,no,no,unknown,Selfemployeed,38205,1
383,708873183,36,M,1,Uneducated,Unknown,NY,91750,yes,no,no,cellular,Businessman,214196,1
384,708874533,43,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,1250,2
385,708876183,49,F,4,Doctorate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,41046,2
386,708877458,51,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,110092,2
387,708878508,51,F,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,2
388,708879483,51,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,89752,2
389,708880683,52,M,2,Graduate,Married,CA,90025,yes,no,no,unknown,White-collar,138234,3
390,708881583,47,M,3,High School,Single,CA,91750,yes,no,no,cellular,White-collar,116501,2
391,708884658,47,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Govt,79857,3
392,708885558,55,F,1,Graduate,Married,FL,91750,no,yes,no,telephone,Govt,23755,2
393,708886533,40,M,3,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,58619,2
394,708887433,40,F,3,Uneducated,Unknown,CA,91750,no,no,yes,cellular,Govt,35079,2
395,708888633,48,F,4,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,31826,3
396,708890133,40,M,4,High School,Married,GA,91750,no,no,no,cellular,Retirees,73068,2
397,708890958,39,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Retirees,54491,2
398,708892833,55,F,3,Graduate,Unknown,NY,91750,no,yes,no,cellular,Selfemployeed,1250,2
399,708894183,46,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,64783,2
400,708895158,40,F,4,Uneducated,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,12604,3
401,708897408,42,M,3,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,75347,3
402,708899283,58,M,2,High School,Single,CA,91750,yes,yes,no,telephone,Retirees,85352,2
403,708900408,42,F,1,Doctorate,Married,NJ,91750,no,no,no,cellular,Retirees,59307,3
404,708902883,60,F,0,Doctorate,Single,TX,91750,no,yes,no,unknown,Govt,36679,2
405,708905733,49,M,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,105037,3
406,708907833,49,M,3,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,108540,2
407,708908883,56,M,2,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,119914,3
408,708911508,48,F,1,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,37495,2
409,708913233,50,F,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,16076,2
410,708916083,40,F,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,28751,2
411,708917133,44,M,4,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,65396,2
412,708918558,26,F,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,34367,2
413,708923658,48,M,3,High School,Married,TX,91750,yes,yes,no,cellular,White-collar,63958,2
414,708924783,46,F,4,Unknown,Single,NY,91750,no,no,no,cellular,White-collar,47867,3
415,708927108,50,F,4,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,6550,3
416,708928008,58,F,3,Graduate,Married,CA,91750,no,yes,no,cellular,Retirees,48210,3
417,708928908,48,M,3,Graduate,Unknown,FL,91750,no,yes,no,unknown,White-collar,94220,1
418,708931908,65,F,1,Uneducated,Single,NJ,91750,no,no,no,cellular,Selfemployeed,14975,2
419,708937608,52,M,4,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,69882,2
420,708938508,56,F,1,Graduate,Married,NY,91750,no,no,yes,cellular,Blue-collar,17366,1
421,708942408,44,F,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Businessman,237248,3
422,708944958,48,M,2,Unknown,Unknown,FL,91750,no,no,no,cellular,Blue-collar,70868,2
423,708946008,42,F,3,Unknown,Married,NY,91750,no,yes,yes,unknown,White-collar,27577,2
424,708947208,43,F,2,High School,Married,FL,91750,yes,no,no,unknown,Selfemployeed,31006,2
425,708948483,46,M,4,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,114524,1
426,708949908,37,F,2,Graduate,Married,FL,91750,no,no,yes,cellular,Businessman,21137,3
427,708952758,46,M,5,Uneducated,Unknown,TX,91750,yes,yes,no,cellular,Businessman,83512,2
428,708953883,59,F,0,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,2565,3
429,708957183,44,F,5,Post-Graduate,Married,CA,91750,yes,no,no,unknown,Selfemployeed,23360,2
430,708959583,29,F,0,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,37173,1
431,708960858,50,M,2,Graduate,Single,FL,91750,no,no,no,telephone,Selfemployeed,78272,2
432,708963258,37,M,3,High School,Unknown,NY,91750,no,no,no,cellular,Businessman,114990,1
433,708964683,50,M,2,Graduate,Married,NY,91750,no,yes,no,unknown,Businessman,172935,1
434,708967608,50,F,4,Unknown,Married,NJ,91750,yes,yes,no,cellular,Selfemployeed,5525,1
435,708968733,53,M,3,High School,Married,NJ,91750,no,no,no,cellular,White-collar,109128,3
436,708969633,47,M,1,Graduate,Married,NJ,91750,no,yes,no,cellular,Retirees,68004,3
437,708971583,41,F,5,Post-Graduate,Married,CA,91750,no,no,no,cellular,Retirees,14897,2
438,708972783,42,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,25056,1
439,708974283,55,F,2,Graduate,Single,FL,91750,yes,no,no,unknown,Businessman,212974,3
440,708976908,45,F,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,22074,2
441,708980283,52,F,3,Uneducated,Single,TX,91750,no,yes,yes,cellular,Businessman,23048,2
442,708982158,47,F,3,Uneducated,Single,NY,91750,yes,no,no,cellular,Businessman,185296,1
443,708983658,38,F,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,5225,2
444,708989358,41,M,2,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,60076,2
445,708992733,54,M,1,High School,Married,CA,91750,yes,no,no,cellular,White-collar,77169,1
446,708995283,37,M,2,Graduate,Married,TX,91750,no,no,no,cellular,Govt,82470,1
447,708996708,49,F,3,High School,Single,NV,91750,yes,yes,no,unknown,Businessman,219327,3
448,708997833,30,M,0,Graduate,Married,IA,91750,yes,yes,no,cellular,Retirees,48602,1
449,708998583,48,M,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,51569,1
450,709000008,49,F,3,Uneducated,Married,CA,91750,no,no,no,unknown,Govt,21170,1
451,709005633,51,F,3,High School,Married,CA,91750,no,no,no,unknown,Blue-collar,21675,3
452,709007883,45,M,4,High School,Single,CA,90266,yes,no,no,unknown,White-collar,172725,1
453,709008708,43,M,3,Unknown,Unknown,TX,91750,yes,no,no,unknown,Govt,113270,1
454,709009833,48,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,71397,3
455,709012083,51,F,3,High School,Single,CA,91750,yes,no,no,unknown,Selfemployeed,20130,2
456,709013208,45,F,4,Graduate,Single,FL,91750,yes,yes,no,cellular,Businessman,228930,1
457,709014558,43,F,3,Unknown,Single,FL,91750,yes,yes,no,cellular,Govt,59739,2
458,709015833,42,M,4,Uneducated,Married,CA,90291,no,no,no,cellular,White-collar,122030,3
459,709017258,38,F,3,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,33205,1
460,709019283,46,M,3,Graduate,Single,NY,91750,no,yes,no,cellular,Blue-collar,108579,1
461,709022883,50,F,2,Post-Graduate,Married,FL,91750,no,no,no,telephone,Govt,55531,3
462,709025583,39,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,6550,1
463,709028208,43,F,4,High School,Unknown,NY,91750,no,no,no,cellular,Businessman,36669,2
464,709029408,37,F,1,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,1
465,709035708,56,F,2,Graduate,Single,TX,91750,no,yes,no,unknown,Govt,16430,3
466,709039533,43,F,3,High School,Single,FL,91750,no,yes,no,telephone,Selfemployeed,43162,2
467,709040508,43,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Govt,24111,2
468,709042908,45,F,3,High School,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,23530,2
469,709044183,47,F,3,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,47088,1
470,709045683,43,M,4,High School,Married,NY,91750,no,yes,no,cellular,White-collar,45314,3
471,709046958,60,M,0,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,117796,2
472,709051533,43,M,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,87414,2
473,709052883,45,M,4,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,100498,1
474,709054083,47,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,79546,1
475,709056558,36,F,1,High School,Single,CA,91750,yes,no,no,cellular,White-collar,19817,2
476,709058808,50,F,2,Graduate,Single,NY,91750,no,no,no,telephone,Selfemployeed,14975,3
477,709061658,47,M,2,Uneducated,Married,NY,91750,no,no,no,cellular,Govt,67532,1
478,709064208,56,F,1,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,23748,3
479,709065483,49,M,2,High School,Married,NY,91750,yes,no,no,unknown,Businessman,108221,2
480,709066983,43,F,2,Uneducated,Single,NY,91750,yes,yes,no,unknown,Businessman,206846,1
481,709068183,47,M,2,High School,Married,NY,91750,yes,yes,yes,cellular,White-collar,74888,1
482,709071408,45,M,2,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,86899,3
483,709074108,56,F,3,Post-Graduate,Single,NY,91750,no,no,no,cellular,Govt,32487,1
484,709075533,38,M,1,Doctorate,Single,IA,91750,yes,yes,no,cellular,White-collar,115365,3
485,709077933,41,M,3,Post-Graduate,Married,NJ,91750,yes,no,no,cellular,Govt,63667,3
486,709078908,53,M,1,Graduate,Married,TX,91750,yes,yes,yes,cellular,White-collar,85957,2
487,709079883,42,F,4,High School,Married,NY,91750,yes,yes,no,cellular,Retirees,31902,3
488,709080783,41,M,3,Graduate,Single,NY,91750,no,no,no,cellular,Govt,75402,2
489,709081683,54,F,1,High School,Single,FL,91750,no,no,no,cellular,White-collar,53694,1
490,709082808,38,M,2,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,92816,3
491,709085358,44,F,4,Uneducated,Single,NY,91750,yes,no,no,unknown,Blue-collar,29488,2
492,709086933,46,F,2,Unknown,Single,TX,91750,no,no,no,cellular,White-collar,53739,3
493,709087983,54,M,2,Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,90136,2
494,709094358,49,M,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,236628,1
495,709096908,40,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Retirees,17285,2
496,709098108,52,M,2,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,76611,1
497,709100283,41,F,3,Graduate,Married,NY,91750,no,yes,no,telephone,Blue-collar,32797,1
498,709101258,53,F,3,Graduate,Married,NJ,91750,yes,yes,yes,cellular,Govt,23073,2
499,709102458,57,F,1,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,30585,2
500,709103358,41,F,4,Unknown,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,6550,1
501,709104333,29,F,1,High School,Single,FL,91750,yes,no,no,unknown,Retirees,31487,2
502,709106358,65,F,1,Unknown,Single,NY,91750,no,no,no,unknown,Selfemployeed,2565,2
503,709108533,41,F,3,Post-Graduate,Single,FL,91750,no,yes,no,unknown,Businessman,201510,3
504,709110633,48,F,4,Unknown,Married,FL,91750,yes,no,no,cellular,Blue-collar,11997,1
505,709112508,29,F,2,Graduate,Married,FL,91750,yes,no,yes,cellular,Businessman,22762,2
506,709117533,51,F,1,High School,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,14975,2
507,709120008,59,M,0,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,10194,3
508,709121283,35,F,2,Unknown,Married,TX,91750,no,yes,no,unknown,Selfemployeed,14975,1
509,709122483,56,F,4,Unknown,Married,NY,91750,no,no,no,unknown,White-collar,18306,1
510,709123908,46,M,2,Doctorate,Single,NJ,91750,no,no,no,cellular,Govt,82618,1
511,709124883,50,M,2,Post-Graduate,Married,TX,91750,no,no,no,cellular,Govt,96537,1
512,709126833,44,F,3,Unknown,Single,TX,91750,no,yes,no,cellular,Govt,50852,2
513,709127808,42,F,4,Uneducated,Single,NY,91750,no,yes,no,cellular,Govt,38043,1
514,709131033,65,M,0,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,48929,3
515,709134333,48,M,4,Doctorate,Unknown,CA,91750,yes,yes,yes,cellular,Businessman,73655,3
516,709137558,50,M,3,Uneducated,Single,CA,91750,no,no,no,cellular,Govt,74271,3
517,709140858,45,M,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,93790,1
518,709141908,54,F,4,Unknown,Single,NY,91750,yes,yes,no,telephone,Businessman,233762,3
